レベル,日付と時刻,ソース,イベント ID,タスクのカテゴリ
情報,2019/11/07 16:41:00,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:41:00.020
ProcessGuid: {02EA0504-638C-5A01-0000-0010BB2B1600}
ProcessId: 1388
Image: C:\Windows\SysWOW64\Macromed\Flash\FlashPlayerUpdateService.exe
CommandLine: C:\Windows\SysWOW64\Macromed\Flash\FlashPlayerUpdateService.exe 
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {02EA0504-41A6-5A01-0000-0020E7030000}
LogonId: 0x3e7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=822CC10DB71285390D9C1606CB297249E6737271
ParentProcessGuid: {02EA0504-41EC-5A01-0000-0010C4BF0100}
ParentProcessId: 1928
ParentImage: C:\Windows\System32\taskeng.exe
ParentCommandLine: taskeng.exe {54713E6C-87C6-4368-99B5-3DB599A32F37} S-1-5-18:NT AUTHORITY\System:Service:"
情報,2019/11/07 16:40:37,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:40:37.306
ProcessGuid: {02EA0504-636B-5A01-0000-0010A81D1600}
ProcessId: 1692
Image: C:\Windows\System32\Macromed\Flash\FlashUtil64_22_0_0_210_ActiveX.exe"
情報,2019/11/07 16:40:27,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:40:27.275
ProcessGuid: {02EA0504-636B-5A01-0000-0010A81D1600}
ProcessId: 1692
Image: C:\Windows\System32\Macromed\Flash\FlashUtil64_22_0_0_210_ActiveX.exe
CommandLine: C:\Windows\system32\Macromed\Flash\FlashUtil64_22_0_0_210_ActiveX.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: EXAMPLE\chiyoda.tokyo
LogonGuid: {02EA0504-41EA-5A01-0000-002074B30100}
LogonId: 0x1b374
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=4333BFE126CAEAFDB0A80530F0C05A06C51EB2B8
ParentProcessGuid: {02EA0504-41A7-5A01-0000-001060A00000}
ParentProcessId: 636
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch"
情報,2019/11/07 16:40:21,Microsoft-Windows-Sysmon,2,File creation time changed (rule: FileCreateTime),"File creation time changed:
UtcTime: 2019-11-07 07:40:21.815
ProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ProcessId: 2736
Image: C:\Program Files\Internet Explorer\iexplore.exe
TargetFilename: C:\Users\chiyoda.tokyo.EXAMPLE\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\CWBKON7B16BJ2C7TLCGO.temp
CreationUtcTime: 2019-11-07 05:26:24.114
PreviousCreationUtcTime: 2019-11-07 07:40:21.815"
情報,2019/11/07 16:38:05,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:38:05.984
ProcessGuid: {02EA0504-62DD-5A01-0000-0010DAE41500}
ProcessId: 1268
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files (x86)\Internet Explorer\IEXPLORE.EXE"" SCODEF:2736 CREDAT:1578448 /prefetch:2
CurrentDirectory: C:\Users\chiyoda.tokyo.EXAMPLE\Desktop\
User: EXAMPLE\chiyoda.tokyo
LogonGuid: {02EA0504-41EA-5A01-0000-002074B30100}
LogonId: 0x1b374
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA1=7CB7EF5B277663E56167E1E7705D7C8BFC4BD432
ParentProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ParentProcessId: 2736
ParentImage: C:\Program Files\Internet Explorer\iexplore.exe
ParentCommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding"
情報,2019/11/07 16:37:19,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:37:19.916
ProcessGuid: {02EA0504-6268-5A01-0000-00100CAE1500}
ProcessId: 2320
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe"
情報,2019/11/07 16:36:19,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:36:19.152
ProcessGuid: {02EA0504-6269-5A01-0000-00101DD01500}
ProcessId: 2928
Image: C:\Windows\System32\Macromed\Flash\FlashUtil64_22_0_0_210_ActiveX.exe"
情報,2019/11/07 16:36:19,Microsoft-Windows-Sysmon,2,File creation time changed (rule: FileCreateTime),"File creation time changed:
UtcTime: 2019-11-07 07:36:19.028
ProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ProcessId: 2736
Image: C:\Program Files\Internet Explorer\iexplore.exe
TargetFilename: C:\Users\chiyoda.tokyo.EXAMPLE\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\O44G2COEG3NNDFXY01HJ.temp
CreationUtcTime: 2019-11-07 05:26:24.114
PreviousCreationUtcTime: 2019-11-07 07:36:19.028"
情報,2019/11/07 16:36:09,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:36:09.324
ProcessGuid: {02EA0504-6269-5A01-0000-00101DD01500}
ProcessId: 2928
Image: C:\Windows\System32\Macromed\Flash\FlashUtil64_22_0_0_210_ActiveX.exe
CommandLine: C:\Windows\system32\Macromed\Flash\FlashUtil64_22_0_0_210_ActiveX.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: EXAMPLE\chiyoda.tokyo
LogonGuid: {02EA0504-41EA-5A01-0000-002074B30100}
LogonId: 0x1b374
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=4333BFE126CAEAFDB0A80530F0C05A06C51EB2B8
ParentProcessGuid: {02EA0504-41A7-5A01-0000-001060A00000}
ParentProcessId: 636
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch"
情報,2019/11/07 16:36:08,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:36:08.731
ProcessGuid: {02EA0504-6268-5A01-0000-00100CAE1500}
ProcessId: 2320
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files (x86)\Internet Explorer\IEXPLORE.EXE"" SCODEF:2736 CREDAT:3282358 /prefetch:2
CurrentDirectory: C:\Users\chiyoda.tokyo.EXAMPLE\Desktop\
User: EXAMPLE\chiyoda.tokyo
LogonGuid: {02EA0504-41EA-5A01-0000-002074B30100}
LogonId: 0x1b374
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA1=7CB7EF5B277663E56167E1E7705D7C8BFC4BD432
ParentProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ParentProcessId: 2736
ParentImage: C:\Program Files\Internet Explorer\iexplore.exe
ParentCommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding"
情報,2019/11/07 16:35:55,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:35:55.923
ProcessGuid: {02EA0504-61DC-5A01-0000-0010326E1500}
ProcessId: 948
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe"
情報,2019/11/07 16:34:43,Microsoft-Windows-Sysmon,2,File creation time changed (rule: FileCreateTime),"File creation time changed:
UtcTime: 2019-11-07 07:34:43.007
ProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ProcessId: 2736
Image: C:\Program Files\Internet Explorer\iexplore.exe
TargetFilename: C:\Users\chiyoda.tokyo.EXAMPLE\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\SR82CEGVFYKM3V16G4F1.temp
CreationUtcTime: 2019-11-07 05:26:24.114
PreviousCreationUtcTime: 2019-11-07 07:34:43.007"
情報,2019/11/07 16:34:00,Microsoft-Windows-Sysmon,2,File creation time changed (rule: FileCreateTime),"File creation time changed:
UtcTime: 2019-11-07 07:34:00.465
ProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ProcessId: 2736
Image: C:\Program Files\Internet Explorer\iexplore.exe
TargetFilename: C:\Users\chiyoda.tokyo.EXAMPLE\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\X669A305UEVZQJ2RGKS8.temp
CreationUtcTime: 2019-11-07 05:26:24.114
PreviousCreationUtcTime: 2019-11-07 07:34:00.465"
情報,2019/11/07 16:33:48,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:33:48.334
ProcessGuid: {02EA0504-61DC-5A01-0000-0010326E1500}
ProcessId: 948
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files (x86)\Internet Explorer\IEXPLORE.EXE"" SCODEF:2736 CREDAT:2168076 /prefetch:2
CurrentDirectory: C:\Users\chiyoda.tokyo.EXAMPLE\Desktop\
User: EXAMPLE\chiyoda.tokyo
LogonGuid: {02EA0504-41EA-5A01-0000-002074B30100}
LogonId: 0x1b374
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA1=7CB7EF5B277663E56167E1E7705D7C8BFC4BD432
ParentProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ParentProcessId: 2736
ParentImage: C:\Program Files\Internet Explorer\iexplore.exe
ParentCommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding"
情報,2019/11/07 16:32:41,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:32:41.908
ProcessGuid: {02EA0504-6152-5A01-0000-0010FA381500}
ProcessId: 900
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe"
情報,2019/11/07 16:31:55,Microsoft-Windows-Sysmon,2,File creation time changed (rule: FileCreateTime),"File creation time changed:
UtcTime: 2019-11-07 07:31:55.857
ProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ProcessId: 2736
Image: C:\Program Files\Internet Explorer\iexplore.exe
TargetFilename: C:\Users\chiyoda.tokyo.EXAMPLE\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\ITKGBQ4I6UPXFZM9C24E.temp
CreationUtcTime: 2019-11-07 05:26:24.114
PreviousCreationUtcTime: 2019-11-07 07:31:55.857"
情報,2019/11/07 16:31:30,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:31:30.429
ProcessGuid: {02EA0504-6152-5A01-0000-0010FA381500}
ProcessId: 900
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files (x86)\Internet Explorer\IEXPLORE.EXE"" SCODEF:2736 CREDAT:923115 /prefetch:2
CurrentDirectory: C:\Users\chiyoda.tokyo.EXAMPLE\Desktop\
User: EXAMPLE\chiyoda.tokyo
LogonGuid: {02EA0504-41EA-5A01-0000-002074B30100}
LogonId: 0x1b374
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA1=7CB7EF5B277663E56167E1E7705D7C8BFC4BD432
ParentProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ParentProcessId: 2736
ParentImage: C:\Program Files\Internet Explorer\iexplore.exe
ParentCommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding"
情報,2019/11/07 16:30:58,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:30:58.698
ProcessGuid: {02EA0504-6100-5A01-0000-00100C151500}
ProcessId: 1520
Image: C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"
情報,2019/11/07 16:30:58,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:30:58.698
ProcessGuid: {02EA0504-6111-5A01-0000-00103B191500}
ProcessId: 2996
Image: C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"
情報,2019/11/07 16:30:57,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:30:57.294
ProcessGuid: {02EA0504-60E9-5A01-0000-0010F0E11400}
ProcessId: 2192
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe"
情報,2019/11/07 16:30:25,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:30:25.049
ProcessGuid: {02EA0504-6111-5A01-0000-00103B191500}
ProcessId: 2996
Image: C:\Program Files (x86)\Google\Update\GoogleUpdate.exe
CommandLine: ""C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"" /svc
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {02EA0504-41A6-5A01-0000-0020E7030000}
LogonId: 0x3e7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=ADB860FF9C00B308BF4ABBCB77E2C5233FEB61C5
ParentProcessGuid: {02EA0504-41A6-5A01-0000-001033890000}
ParentProcessId: 504
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe"
情報,2019/11/07 16:30:08,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:30:08.420
ProcessGuid: {02EA0504-6100-5A01-0000-00100C151500}
ProcessId: 1520
Image: C:\Program Files (x86)\Google\Update\GoogleUpdate.exe
CommandLine: ""C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"" /ua /installsource core
CurrentDirectory: C:\Program Files (x86)\Google\Update\1.3.31.5\
User: NT AUTHORITY\SYSTEM
LogonGuid: {02EA0504-41A6-5A01-0000-0020E7030000}
LogonId: 0x3e7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=ADB860FF9C00B308BF4ABBCB77E2C5233FEB61C5
ParentProcessGuid: {02EA0504-41ED-5A01-0000-001049E10100}
ParentProcessId: 1152
ParentImage: C:\Program Files (x86)\Google\Update\GoogleUpdate.exe
ParentCommandLine: ""C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"" /c"
情報,2019/11/07 16:29:56,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:29:56.517
ProcessGuid: {02EA0504-60EA-5A01-0000-0010FFFF1400}
ProcessId: 2772
Image: C:\Windows\System32\Macromed\Flash\FlashUtil64_22_0_0_210_ActiveX.exe"
情報,2019/11/07 16:29:56,Microsoft-Windows-Sysmon,2,File creation time changed (rule: FileCreateTime),"File creation time changed:
UtcTime: 2019-11-07 07:29:56.470
ProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ProcessId: 2736
Image: C:\Program Files\Internet Explorer\iexplore.exe
TargetFilename: C:\Users\chiyoda.tokyo.EXAMPLE\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\OTOL5ZABWIVZFG6AUPIL.temp
CreationUtcTime: 2019-11-07 05:26:24.114
PreviousCreationUtcTime: 2019-11-07 07:29:56.470"
情報,2019/11/07 16:29:46,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:29:46.018
ProcessGuid: {02EA0504-60EA-5A01-0000-0010FFFF1400}
ProcessId: 2772
Image: C:\Windows\System32\Macromed\Flash\FlashUtil64_22_0_0_210_ActiveX.exe
CommandLine: C:\Windows\system32\Macromed\Flash\FlashUtil64_22_0_0_210_ActiveX.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: EXAMPLE\chiyoda.tokyo
LogonGuid: {02EA0504-41EA-5A01-0000-002074B30100}
LogonId: 0x1b374
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=4333BFE126CAEAFDB0A80530F0C05A06C51EB2B8
ParentProcessGuid: {02EA0504-41A7-5A01-0000-001060A00000}
ParentProcessId: 636
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch"
情報,2019/11/07 16:29:45,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:29:45.566
ProcessGuid: {02EA0504-60E9-5A01-0000-0010F0E11400}
ProcessId: 2192
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files (x86)\Internet Explorer\IEXPLORE.EXE"" SCODEF:2736 CREDAT:3151178 /prefetch:2
CurrentDirectory: C:\Users\chiyoda.tokyo.EXAMPLE\Desktop\
User: EXAMPLE\chiyoda.tokyo
LogonGuid: {02EA0504-41EA-5A01-0000-002074B30100}
LogonId: 0x1b374
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA1=7CB7EF5B277663E56167E1E7705D7C8BFC4BD432
ParentProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ParentProcessId: 2736
ParentImage: C:\Program Files\Internet Explorer\iexplore.exe
ParentCommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding"
情報,2019/11/07 16:28:57,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:28:57.408
ProcessGuid: {02EA0504-5FF9-5A01-0000-00107A771400}
ProcessId: 2660
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe"
情報,2019/11/07 16:27:32,Microsoft-Windows-Sysmon,2,File creation time changed (rule: FileCreateTime),"File creation time changed:
UtcTime: 2019-11-07 07:27:32.541
ProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ProcessId: 2736
Image: C:\Program Files\Internet Explorer\iexplore.exe
TargetFilename: C:\Users\chiyoda.tokyo.EXAMPLE\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\XNA3T26XW9CYXZOM1HN2.temp
CreationUtcTime: 2019-11-07 05:26:24.114
PreviousCreationUtcTime: 2019-11-07 07:27:32.541"
情報,2019/11/07 16:27:32,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:27:32.525
ProcessGuid: {02EA0504-605A-5A01-0000-00108CC61400}
ProcessId: 2164
Image: C:\Windows\System32\Macromed\Flash\FlashUtil64_22_0_0_210_ActiveX.exe"
情報,2019/11/07 16:27:22,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:27:22.479
ProcessGuid: {02EA0504-605A-5A01-0000-00108CC61400}
ProcessId: 2164
Image: C:\Windows\System32\Macromed\Flash\FlashUtil64_22_0_0_210_ActiveX.exe
CommandLine: C:\Windows\system32\Macromed\Flash\FlashUtil64_22_0_0_210_ActiveX.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: EXAMPLE\chiyoda.tokyo
LogonGuid: {02EA0504-41EA-5A01-0000-002074B30100}
LogonId: 0x1b374
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=4333BFE126CAEAFDB0A80530F0C05A06C51EB2B8
ParentProcessGuid: {02EA0504-41A7-5A01-0000-001060A00000}
ParentProcessId: 636
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch"
情報,2019/11/07 16:26:57,Microsoft-Windows-Sysmon,2,File creation time changed (rule: FileCreateTime),"File creation time changed:
UtcTime: 2019-11-07 07:26:57.020
ProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ProcessId: 2736
Image: C:\Program Files\Internet Explorer\iexplore.exe
TargetFilename: C:\Users\chiyoda.tokyo.EXAMPLE\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\AL2FKV2B8SQXJ3POHBOI.temp
CreationUtcTime: 2019-11-07 05:26:24.114
PreviousCreationUtcTime: 2019-11-07 07:26:57.020"
情報,2019/11/07 16:25:56,Microsoft-Windows-Sysmon,2,File creation time changed (rule: FileCreateTime),"File creation time changed:
UtcTime: 2019-11-07 07:25:56.835
ProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ProcessId: 2736
Image: C:\Program Files\Internet Explorer\iexplore.exe
TargetFilename: C:\Users\chiyoda.tokyo.EXAMPLE\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\E99LOQS2XU535QYKKSDH.temp
CreationUtcTime: 2019-11-07 05:26:24.114
PreviousCreationUtcTime: 2019-11-07 07:25:56.835"
情報,2019/11/07 16:25:56,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:25:56.819
ProcessGuid: {02EA0504-5FFA-5A01-0000-0010B7971400}
ProcessId: 2368
Image: C:\Windows\System32\Macromed\Flash\FlashUtil64_22_0_0_210_ActiveX.exe"
情報,2019/11/07 16:25:46,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:25:46.568
ProcessGuid: {02EA0504-5FFA-5A01-0000-0010B7971400}
ProcessId: 2368
Image: C:\Windows\System32\Macromed\Flash\FlashUtil64_22_0_0_210_ActiveX.exe
CommandLine: C:\Windows\system32\Macromed\Flash\FlashUtil64_22_0_0_210_ActiveX.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: EXAMPLE\chiyoda.tokyo
LogonGuid: {02EA0504-41EA-5A01-0000-002074B30100}
LogonId: 0x1b374
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=4333BFE126CAEAFDB0A80530F0C05A06C51EB2B8
ParentProcessGuid: {02EA0504-41A7-5A01-0000-001060A00000}
ParentProcessId: 636
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch"
情報,2019/11/07 16:25:45,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:25:45.461
ProcessGuid: {02EA0504-5FF9-5A01-0000-00107A771400}
ProcessId: 2660
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files (x86)\Internet Explorer\IEXPLORE.EXE"" SCODEF:2736 CREDAT:1185273 /prefetch:2
CurrentDirectory: C:\Users\chiyoda.tokyo.EXAMPLE\Desktop\
User: EXAMPLE\chiyoda.tokyo
LogonGuid: {02EA0504-41EA-5A01-0000-002074B30100}
LogonId: 0x1b374
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA1=7CB7EF5B277663E56167E1E7705D7C8BFC4BD432
ParentProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ParentProcessId: 2736
ParentImage: C:\Program Files\Internet Explorer\iexplore.exe
ParentCommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding"
情報,2019/11/07 16:24:48,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:24:48.520
ProcessGuid: {02EA0504-5F78-5A01-0000-001053421400}
ProcessId: 2060
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe"
情報,2019/11/07 16:23:47,Microsoft-Windows-Sysmon,2,File creation time changed (rule: FileCreateTime),"File creation time changed:
UtcTime: 2019-11-07 07:23:47.508
ProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ProcessId: 2736
Image: C:\Program Files\Internet Explorer\iexplore.exe
TargetFilename: C:\Users\chiyoda.tokyo.EXAMPLE\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\S5GFT46NJB3Z30ZEMSMU.temp
CreationUtcTime: 2019-11-07 05:26:24.114
PreviousCreationUtcTime: 2019-11-07 07:23:47.508"
情報,2019/11/07 16:23:36,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:23:36.883
ProcessGuid: {02EA0504-5F78-5A01-0000-001053421400}
ProcessId: 2060
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files (x86)\Internet Explorer\IEXPLORE.EXE"" SCODEF:2736 CREDAT:3937621 /prefetch:2
CurrentDirectory: C:\Users\chiyoda.tokyo.EXAMPLE\Desktop\
User: EXAMPLE\chiyoda.tokyo
LogonGuid: {02EA0504-41EA-5A01-0000-002074B30100}
LogonId: 0x1b374
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA1=7CB7EF5B277663E56167E1E7705D7C8BFC4BD432
ParentProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ParentProcessId: 2736
ParentImage: C:\Program Files\Internet Explorer\iexplore.exe
ParentCommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding"
情報,2019/11/07 16:22:55,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:22:55.730
ProcessGuid: {02EA0504-5EDD-5A01-0000-001081F51300}
ProcessId: 2200
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe"
情報,2019/11/07 16:21:50,Microsoft-Windows-Sysmon,2,File creation time changed (rule: FileCreateTime),"File creation time changed:
UtcTime: 2019-11-07 07:21:50.350
ProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ProcessId: 2736
Image: C:\Program Files\Internet Explorer\iexplore.exe
TargetFilename: C:\Users\chiyoda.tokyo.EXAMPLE\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\E7BN2DX5VI07AGMGFS73.temp
CreationUtcTime: 2019-11-07 05:26:24.114
PreviousCreationUtcTime: 2019-11-07 07:21:50.350"
情報,2019/11/07 16:21:12,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:21:12.239
ProcessGuid: {02EA0504-5EDD-5A01-0000-0010D9121400}
ProcessId: 3068
Image: C:\Windows\System32\Macromed\Flash\FlashUtil64_22_0_0_210_ActiveX.exe"
情報,2019/11/07 16:21:12,Microsoft-Windows-Sysmon,2,File creation time changed (rule: FileCreateTime),"File creation time changed:
UtcTime: 2019-11-07 07:21:12.208
ProcessGuid: {02EA0504-485D-5A01-0000-0010DB380900}
ProcessId: 2736
Image: C:\Program Files\Internet Explorer\iexplore.exe
TargetFilename: C:\Users\chiyoda.tokyo.EXAMPLE\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\6227LDR3Y2HM0PXXFL22.temp
CreationUtcTime: 2019-11-07 05:26:24.114
PreviousCreationUtcTime: 2019-11-07 07:21:12.192"
情報,2019/11/07 16:21:01,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:21:01.756
ProcessGuid: {02EA0504-5EDD-5A01-0000-0010D9121400}
ProcessId: 3068
Image: C:\Windows\System32\Macromed\Flash\FlashUtil64_22_0_0_210_ActiveX.exe
CommandLine: C:\Windows\system32\Macromed\Flash\FlashUtil64_22_0_0_210_ActiveX.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: EXAMPLE\chiyoda.tokyo
LogonGuid: {02EA0504-41EA-5A01-0000-002074B30100}
LogonId: 0x1b374
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=4333BFE126CAEAFDB0A80530F0C05A06C51EB2B8
ParentProcessGuid: {02EA0504-41A7-5A01-0000-001060A00000}
ParentProcessId: 636
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch"
