レベル,日付と時刻,ソース,イベント ID,タスクのカテゴリ
情報,2019/11/07 16:07:12,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:07:12.635
ProcessGuid: {CC41BF7E-5B95-5A01-0000-001052C82E00}
ProcessId: 1312
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe"
情報,2019/11/07 16:07:01,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:07:01.336
ProcessGuid: {CC41BF7E-5B95-5A01-0000-001052C82E00}
ProcessId: 1312
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files (x86)\Internet Explorer\IEXPLORE.EXE"" SCODEF:4016 CREDAT:140545 /prefetch:2
CurrentDirectory: C:\Users\maebashi.gunma\Desktop\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA1=B2533AE4CDAA5F2B0B38A76B8EB65F12C7B225EC
ParentProcessGuid: {CC41BF7E-5B95-5A01-0000-001000BE2E00}
ParentProcessId: 4016
ParentImage: C:\Program Files\Internet Explorer\iexplore.exe
ParentCommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding"
情報,2019/11/07 16:07:01,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:07:01.202
ProcessGuid: {CC41BF7E-5B95-5A01-0000-001000BE2E00}
ProcessId: 4016
Image: C:\Program Files\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding
CurrentDirectory: C:\Windows\system32\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=F0FEB5350BD497A9E9BF77ED072315E64ABFFA33
ParentProcessGuid: {CC41BF7E-4CCD-5A01-0000-0010D0890000}
ParentProcessId: 664
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch"
情報,2019/11/07 16:06:40,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:06:40.277
ProcessGuid: {CC41BF7E-5B73-5A01-0000-001095842E00}
ProcessId: 2036
Image: C:\Program Files\Internet Explorer\iexplore.exe"
情報,2019/11/07 16:06:40,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:06:40.246
ProcessGuid: {CC41BF7E-5B74-5A01-0000-0010178F2E00}
ProcessId: 5860
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe"
情報,2019/11/07 16:06:28,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:06:28.023
ProcessGuid: {CC41BF7E-5B74-5A01-0000-0010178F2E00}
ProcessId: 5860
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files (x86)\Internet Explorer\IEXPLORE.EXE"" SCODEF:2036 CREDAT:140545 /prefetch:2
CurrentDirectory: C:\Users\maebashi.gunma\Desktop\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA1=B2533AE4CDAA5F2B0B38A76B8EB65F12C7B225EC
ParentProcessGuid: {CC41BF7E-5B73-5A01-0000-001095842E00}
ParentProcessId: 2036
ParentImage: C:\Program Files\Internet Explorer\iexplore.exe
ParentCommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding"
情報,2019/11/07 16:06:27,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:06:27.880
ProcessGuid: {CC41BF7E-5B73-5A01-0000-001095842E00}
ProcessId: 2036
Image: C:\Program Files\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding
CurrentDirectory: C:\Windows\system32\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=F0FEB5350BD497A9E9BF77ED072315E64ABFFA33
ParentProcessGuid: {CC41BF7E-4CCD-5A01-0000-0010D0890000}
ParentProcessId: 664
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch"
情報,2019/11/07 16:05:17,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:05:17.861
ProcessGuid: {CC41BF7E-5B19-5A01-0000-0010B11E2E00}
ProcessId: 4484
Image: C:\Program Files\Internet Explorer\iexplore.exe"
情報,2019/11/07 16:05:17,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:05:17.814
ProcessGuid: {CC41BF7E-5B1A-5A01-0000-001002292E00}
ProcessId: 5312
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe"
情報,2019/11/07 16:05:14,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:05:14.926
ProcessGuid: {CC41BF7E-5B2A-5A01-0000-0010B9552E00}
ProcessId: 2504
Image: C:\Windows\System32\svchost.exe
CommandLine: C:\Windows\System32\svchost.exe -k wsappx
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {CC41BF7E-4CCC-5A01-0000-0020E7030000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=0DAC68816AE7C09EFC24D11C27C3274DFD147DEE
ParentProcessGuid: {CC41BF7E-4CCC-5A01-0000-001065750000}
ParentProcessId: 552
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe"
情報,2019/11/07 16:04:59,Microsoft-Windows-Sysmon,9,RawAccessRead detected (rule: RawAccessRead),"RawAccessRead detected:
UtcTime: 2019-11-07 07:04:59.877
ProcessGuid: {CC41BF7E-4CD1-5A01-0000-0010EF070100}
ProcessId: 96
Image: C:\Windows\System32\svchost.exe
Device: \Device\HarddiskVolume2"
情報,2019/11/07 16:04:58,Microsoft-Windows-Sysmon,9,RawAccessRead detected (rule: RawAccessRead),"RawAccessRead detected:
UtcTime: 2019-11-07 07:04:58.502
ProcessGuid: {CC41BF7E-4CD1-5A01-0000-0010EF070100}
ProcessId: 96
Image: C:\Windows\System32\svchost.exe
Device: \Device\HarddiskVolume2"
情報,2019/11/07 16:04:58,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:04:58.000
ProcessGuid: {CC41BF7E-5B1A-5A01-0000-001002292E00}
ProcessId: 5312
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files (x86)\Internet Explorer\IEXPLORE.EXE"" SCODEF:4484 CREDAT:140545 /prefetch:2
CurrentDirectory: C:\Users\maebashi.gunma\Desktop\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA1=B2533AE4CDAA5F2B0B38A76B8EB65F12C7B225EC
ParentProcessGuid: {CC41BF7E-5B19-5A01-0000-0010B11E2E00}
ParentProcessId: 4484
ParentImage: C:\Program Files\Internet Explorer\iexplore.exe
ParentCommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding"
情報,2019/11/07 16:04:57,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:04:57.864
ProcessGuid: {CC41BF7E-5B19-5A01-0000-0010B11E2E00}
ProcessId: 4484
Image: C:\Program Files\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding
CurrentDirectory: C:\Windows\system32\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=F0FEB5350BD497A9E9BF77ED072315E64ABFFA33
ParentProcessGuid: {CC41BF7E-4CCD-5A01-0000-0010D0890000}
ParentProcessId: 664
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch"
情報,2019/11/07 16:04:56,Microsoft-Windows-Sysmon,9,RawAccessRead detected (rule: RawAccessRead),"RawAccessRead detected:
UtcTime: 2019-11-07 07:04:56.892
ProcessGuid: {CC41BF7E-4CD1-5A01-0000-0010EF070100}
ProcessId: 96
Image: C:\Windows\System32\svchost.exe
Device: \Device\HarddiskVolume2"
情報,2019/11/07 16:04:55,Microsoft-Windows-Sysmon,9,RawAccessRead detected (rule: RawAccessRead),"RawAccessRead detected:
UtcTime: 2019-11-07 07:04:55.455
ProcessGuid: {CC41BF7E-4CD1-5A01-0000-0010EF070100}
ProcessId: 96
Image: C:\Windows\System32\svchost.exe
Device: \Device\HarddiskVolume2"
情報,2019/11/07 16:04:53,Microsoft-Windows-Sysmon,9,RawAccessRead detected (rule: RawAccessRead),"RawAccessRead detected:
UtcTime: 2019-11-07 07:04:53.986
ProcessGuid: {CC41BF7E-4CD1-5A01-0000-0010EF070100}
ProcessId: 96
Image: C:\Windows\System32\svchost.exe
Device: \Device\HarddiskVolume2"
情報,2019/11/07 16:04:46,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:04:46.471
ProcessGuid: {CC41BF7E-5AC7-5A01-0000-001047BF2D00}
ProcessId: 1816
Image: C:\Windows\System32\SearchFilterHost.exe"
情報,2019/11/07 16:04:46,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:04:46.471
ProcessGuid: {CC41BF7E-5AC7-5A01-0000-001035BD2D00}
ProcessId: 3988
Image: C:\Windows\System32\SearchProtocolHost.exe"
情報,2019/11/07 16:04:22,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:04:22.907
ProcessGuid: {CC41BF7E-5AEB-5A01-0000-0010C9C52D00}
ProcessId: 5800
Image: C:\Program Files\Internet Explorer\iexplore.exe"
情報,2019/11/07 16:04:22,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:04:22.873
ProcessGuid: {CC41BF7E-5AEB-5A01-0000-00104FD02D00}
ProcessId: 4684
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe"
情報,2019/11/07 16:04:11,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:04:11.509
ProcessGuid: {CC41BF7E-5AEB-5A01-0000-00104FD02D00}
ProcessId: 4684
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files (x86)\Internet Explorer\IEXPLORE.EXE"" SCODEF:5800 CREDAT:140545 /prefetch:2
CurrentDirectory: C:\Users\maebashi.gunma\Desktop\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA1=B2533AE4CDAA5F2B0B38A76B8EB65F12C7B225EC
ParentProcessGuid: {CC41BF7E-5AEB-5A01-0000-0010C9C52D00}
ParentProcessId: 5800
ParentImage: C:\Program Files\Internet Explorer\iexplore.exe
ParentCommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding"
情報,2019/11/07 16:04:11,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:04:11.361
ProcessGuid: {CC41BF7E-5AEB-5A01-0000-0010C9C52D00}
ProcessId: 5800
Image: C:\Program Files\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding
CurrentDirectory: C:\Windows\system32\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=F0FEB5350BD497A9E9BF77ED072315E64ABFFA33
ParentProcessGuid: {CC41BF7E-4CCD-5A01-0000-0010D0890000}
ParentProcessId: 664
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch"
情報,2019/11/07 16:03:35,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:03:35.802
ProcessGuid: {CC41BF7E-5AC7-5A01-0000-001047BF2D00}
ProcessId: 1816
Image: C:\Windows\System32\SearchFilterHost.exe
CommandLine: ""C:\Windows\system32\SearchFilterHost.exe"" 0 628 632 640 8192 636 
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {CC41BF7E-4CCC-5A01-0000-0020E7030000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: Medium
Hashes: SHA1=EB23AC4D23CB9BD84A7D76B091B95785EBE92540
ParentProcessGuid: {CC41BF7E-4CF6-5A01-0000-0010ABA70300}
ParentProcessId: 2736
ParentImage: C:\Windows\System32\SearchIndexer.exe
ParentCommandLine: C:\Windows\system32\SearchIndexer.exe /Embedding"
情報,2019/11/07 16:03:35,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:03:35.778
ProcessGuid: {CC41BF7E-5AC7-5A01-0000-001035BD2D00}
ProcessId: 3988
Image: C:\Windows\System32\SearchProtocolHost.exe
CommandLine: ""C:\Windows\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe6_ Global\UsGthrCtrlFltPipeMssGthrPipe6 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon"" 
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {CC41BF7E-4CCC-5A01-0000-0020E7030000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=DE8ADB411330C39BC9E67C1D8E753206E91E31DF
ParentProcessGuid: {CC41BF7E-4CF6-5A01-0000-0010ABA70300}
ParentProcessId: 2736
ParentImage: C:\Windows\System32\SearchIndexer.exe
ParentCommandLine: C:\Windows\system32\SearchIndexer.exe /Embedding"
情報,2019/11/07 16:02:47,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:02:47.340
ProcessGuid: {CC41BF7E-596B-5A01-0000-0010D3CB2B00}
ProcessId: 2480
Image: C:\Windows\System32\svchost.exe"
情報,2019/11/07 16:02:46,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:02:46.496
ProcessGuid: {CC41BF7E-5A8B-5A01-0000-001066822D00}
ProcessId: 5684
Image: C:\Program Files\Internet Explorer\iexplore.exe"
情報,2019/11/07 16:02:46,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:02:46.449
ProcessGuid: {CC41BF7E-5A8B-5A01-0000-0010CE8C2D00}
ProcessId: 4888
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe"
情報,2019/11/07 16:02:35,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:02:35.152
ProcessGuid: {CC41BF7E-5A8B-5A01-0000-0010CE8C2D00}
ProcessId: 4888
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files (x86)\Internet Explorer\IEXPLORE.EXE"" SCODEF:5684 CREDAT:140545 /prefetch:2
CurrentDirectory: C:\Users\maebashi.gunma\Desktop\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA1=B2533AE4CDAA5F2B0B38A76B8EB65F12C7B225EC
ParentProcessGuid: {CC41BF7E-5A8B-5A01-0000-001066822D00}
ParentProcessId: 5684
ParentImage: C:\Program Files\Internet Explorer\iexplore.exe
ParentCommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding"
情報,2019/11/07 16:02:35,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:02:35.017
ProcessGuid: {CC41BF7E-5A8B-5A01-0000-001066822D00}
ProcessId: 5684
Image: C:\Program Files\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding
CurrentDirectory: C:\Windows\system32\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=F0FEB5350BD497A9E9BF77ED072315E64ABFFA33
ParentProcessGuid: {CC41BF7E-4CCD-5A01-0000-0010D0890000}
ParentProcessId: 664
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch"
情報,2019/11/07 16:02:00,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:02:00.077
ProcessGuid: {CC41BF7E-5A5C-5A01-0000-00105A472D00}
ProcessId: 3820
Image: C:\Program Files\Internet Explorer\iexplore.exe"
情報,2019/11/07 16:02:00,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:02:00.045
ProcessGuid: {CC41BF7E-5A5C-5A01-0000-0010A0512D00}
ProcessId: 1164
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe"
情報,2019/11/07 16:01:48,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:01:48.796
ProcessGuid: {CC41BF7E-5A5C-5A01-0000-0010A0512D00}
ProcessId: 1164
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files (x86)\Internet Explorer\IEXPLORE.EXE"" SCODEF:3820 CREDAT:140545 /prefetch:2
CurrentDirectory: C:\Users\maebashi.gunma\Desktop\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA1=B2533AE4CDAA5F2B0B38A76B8EB65F12C7B225EC
ParentProcessGuid: {CC41BF7E-5A5C-5A01-0000-00105A472D00}
ParentProcessId: 3820
ParentImage: C:\Program Files\Internet Explorer\iexplore.exe
ParentCommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding"
情報,2019/11/07 16:01:48,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:01:48.666
ProcessGuid: {CC41BF7E-5A5C-5A01-0000-00105A472D00}
ProcessId: 3820
Image: C:\Program Files\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding
CurrentDirectory: C:\Windows\system32\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=F0FEB5350BD497A9E9BF77ED072315E64ABFFA33
ParentProcessGuid: {CC41BF7E-4CCD-5A01-0000-0010D0890000}
ParentProcessId: 664
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch"
情報,2019/11/07 16:01:45,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:01:45.647
ProcessGuid: {CC41BF7E-5A4E-5A01-0000-0010A80C2D00}
ProcessId: 4212
Image: C:\Program Files\Internet Explorer\iexplore.exe"
情報,2019/11/07 16:01:45,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:01:45.616
ProcessGuid: {CC41BF7E-5A4E-5A01-0000-00101A172D00}
ProcessId: 3436
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe"
情報,2019/11/07 16:01:34,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:01:34.762
ProcessGuid: {CC41BF7E-5A4E-5A01-0000-00101A172D00}
ProcessId: 3436
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files (x86)\Internet Explorer\IEXPLORE.EXE"" SCODEF:4212 CREDAT:140545 /prefetch:2
CurrentDirectory: C:\Users\maebashi.gunma\Desktop\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA1=B2533AE4CDAA5F2B0B38A76B8EB65F12C7B225EC
ParentProcessGuid: {CC41BF7E-5A4E-5A01-0000-0010A80C2D00}
ParentProcessId: 4212
ParentImage: C:\Program Files\Internet Explorer\iexplore.exe
ParentCommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding"
情報,2019/11/07 16:01:34,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:01:34.604
ProcessGuid: {CC41BF7E-5A4E-5A01-0000-0010A80C2D00}
ProcessId: 4212
Image: C:\Program Files\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding
CurrentDirectory: C:\Windows\system32\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=F0FEB5350BD497A9E9BF77ED072315E64ABFFA33
ParentProcessGuid: {CC41BF7E-4CCD-5A01-0000-0010D0890000}
ParentProcessId: 664
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch"
情報,2019/11/07 16:01:27,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:01:27.569
ProcessGuid: {CC41BF7E-5A3A-5A01-0000-00108ED02C00}
ProcessId: 4144
Image: C:\Program Files\Internet Explorer\iexplore.exe"
情報,2019/11/07 16:01:27,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:01:27.538
ProcessGuid: {CC41BF7E-5A3A-5A01-0000-001007DB2C00}
ProcessId: 4920
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe"
情報,2019/11/07 16:01:14,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:01:14.854
ProcessGuid: {CC41BF7E-5A3A-5A01-0000-001007DB2C00}
ProcessId: 4920
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files (x86)\Internet Explorer\IEXPLORE.EXE"" SCODEF:4144 CREDAT:140545 /prefetch:2
CurrentDirectory: C:\Users\maebashi.gunma\Desktop\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA1=B2533AE4CDAA5F2B0B38A76B8EB65F12C7B225EC
ParentProcessGuid: {CC41BF7E-5A3A-5A01-0000-00108ED02C00}
ParentProcessId: 4144
ParentImage: C:\Program Files\Internet Explorer\iexplore.exe
ParentCommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding"
情報,2019/11/07 16:01:14,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:01:14.714
ProcessGuid: {CC41BF7E-5A3A-5A01-0000-00108ED02C00}
ProcessId: 4144
Image: C:\Program Files\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding
CurrentDirectory: C:\Windows\system32\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=F0FEB5350BD497A9E9BF77ED072315E64ABFFA33
ParentProcessGuid: {CC41BF7E-4CCD-5A01-0000-0010D0890000}
ParentProcessId: 664
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch"
情報,2019/11/07 16:00:50,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:00:50.835
ProcessGuid: {CC41BF7E-5A16-5A01-0000-001023952C00}
ProcessId: 2804
Image: C:\Program Files\Internet Explorer\iexplore.exe"
情報,2019/11/07 16:00:50,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 07:00:50.804
ProcessGuid: {CC41BF7E-5A16-5A01-0000-0010929F2C00}
ProcessId: 4772
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe"
情報,2019/11/07 16:00:38,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 07:00:38.555
ProcessGuid: {CC41BF7E-5A16-5A01-0000-0010929F2C00}
ProcessId: 4772
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files (x86)\Internet Explorer\IEXPLORE.EXE"" SCODEF:2804 CREDAT:140545 /prefetch:2
CurrentDirectory: C:\Users\maebashi.gunma\Desktop\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA1=B2533AE4CDAA5F2B0B38A76B8EB65F12C7B225EC
ParentProcessGuid: {CC41BF7E-5A16-5A01-0000-001023952C00}
ParentProcessId: 2804
ParentImage: C:\Program Files\Internet Explorer\iexplore.exe
ParentCommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding"
